时间(s),电流(mA)
35.5737,158.47
35.5994,157.41
35.625,158.495
35.6507,156.906
35.6764,159.356
35.702,156.984
35.7277,158.22
35.7534,157.056
35.779,158.457
35.8047,158.149
35.8304,158.215
35.856,157.985
35.8817,158.644
35.9074,157.041
35.933,157.475
35.9587,158.165
35.9844,158.119
36.01,157.712
36.0357,158.13
36.0614,157.943
36.087,157.856
36.1127,158.276
36.1384,157.268
36.164,158.809
36.1897,157.13
36.2154,158.454
36.2411,157.582
36.2667,158.68
36.2924,157.282
36.3181,158.174
36.3437,156.982
36.3694,159.086
36.3951,157.115
36.4208,159.22
36.4464,157.073
36.4721,158.959
36.4978,157.278
36.5234,158.106
36.5491,157.097
36.5748,158.741
36.6005,157.471
36.6261,158.947
36.6518,157.167
36.6775,159.075
36.7031,157.653
36.7288,158.37
36.7544,157.715
36.7801,158.301
36.8058,157.739
36.8314,157.952
36.8571,157.439
36.8828,158.51
36.9084,157.851
36.9341,157.906
36.9598,157.983
36.9854,157.608
37.0111,157.84
37.0368,158.208
37.0624,158.963
37.0881,157.393
37.1138,158.509
37.1394,157.187
37.1651,158.895
37.1908,157.705
37.2164,158.431
37.2421,157.485
37.2678,158.755
37.2935,157.44
37.3191,158.921
37.3448,156.841
37.3705,159.322
37.3961,157.053
37.4218,158.296
37.4475,157.074
37.4731,156.3616
37.4988,156.993
37.5245,157.667
37.5501,157.2874
37.5758,156.435
37.6015,157.335
37.6272,158.007
37.6528,156.845
37.6785,157.79
37.7042,157.1
37.7299,157.457
37.7555,157.288
37.7812,158.241
37.8069,157.194
37.8325,157.833
37.8582,157.262
37.8838,157.908
37.9095,157.797
37.9352,157.115
37.9608,157.722
37.9865,157.907
38.0122,157.674
38.0378,156.6
38.0635,158.501
38.0892,157.132
38.1148,158.097
38.1405,157.103
38.1661,158.211
38.1918,157.291
38.2175,158.1
38.2431,156.883
38.2688,159.005
38.2945,156.937
38.3201,159.079
38.3458,156.948
38.3715,158.354
