时间(s),电流(mA)
31.5639,157.851
31.5896,159.213
31.6153,157.805
31.6409,158.888
31.6666,158.101
31.6922,158.775
31.7179,157.986
31.7436,159.011
31.7692,157.144
31.7949,158.936
31.8206,157.684
31.8462,159.149
31.8719,157.984
31.8976,159.297
31.9232,157.544
31.9489,158.2944
31.9745,157.415
32.0002,159.253
32.0259,157.963
32.0515,159.108
32.0772,158.471
32.1028,158.882
32.1285,157.433
32.1541,158.938
32.1798,158.492
32.2055,158.728
32.2311,158.377
32.2568,159.072
32.2824,157.968
32.3081,159.015
32.3337,158.464
32.3594,158.454
32.3851,158.801
32.4107,158.332
32.4364,158.697
32.462,157.0646
32.4877,157.6328
32.5134,158.208
32.539,157.757
32.5647,157.537
32.5903,158.024
32.616,157.052
32.6416,158.902
32.6673,156.847
32.693,158.454
32.7186,157.059
32.7443,158.629
32.7699,157.511
32.7956,158.327
32.8213,157.208
32.8469,158.973
32.8726,156.985
32.8983,159.176
32.9239,157.084
32.9496,158.294
32.9753,157.17
33.0009,159.03
33.0266,157.16
33.0522,159.121
33.0779,157.569
33.1036,158.497
33.1293,158.026
33.1549,158.605
33.1806,158.148
33.2063,158.659
33.2319,157.723
33.2576,158.879
33.2833,157.849
33.3089,157.754
33.3346,157.978
33.3602,158.529
33.3859,158.051
33.4116,158.259
33.4372,158.628
33.4629,157.896
33.4885,158.977
33.5142,157.622
33.5399,158.803
33.5655,158.04
33.5912,158.775
33.6169,157.72
33.6425,158.914
33.6682,157.771
33.6939,159.277
33.7195,157.351
33.7452,159.697
33.7709,157.35
33.7965,158.534
33.8222,157.107
33.8479,159.664
33.8735,157.342
33.8992,159.132
33.9249,157.616
33.9506,158.898
33.9762,158.045
34.0019,158.851
34.0276,157.75
34.0532,159.055
34.0789,157.296
34.1046,158.478
34.1302,158.221
34.1559,158.726
34.1815,157.685
34.2072,158.557
34.2329,158.188
34.2585,158.609
34.2842,158.406
34.3098,157.663
34.3355,158.04
34.3612,158.289
34.3868,158.652
34.4125,157.716
34.4382,159.414
34.4638,157.754
34.4895,159.069
34.5152,157.939
34.5408,158.912
34.5665,157.928
34.5922,159.078
34.6178,157.69
34.6435,158.2386
34.6691,157.483
34.6948,159.432
34.7205,157.51
34.7461,159.557
34.7718,157.998
34.7975,158.786
34.8232,157.317
34.8488,159.411
34.8745,157.841
34.9002,159.035
34.9258,158.258
34.9515,158.182
34.9772,157.63099999999997
35.0028,156.85
35.0285,157.224
35.0542,157.641
35.0798,157.321
35.1055,158.064
35.1312,157.147
35.1568,158.062
35.1825,157.487
35.2082,157.61
35.2338,158.138
35.2595,157.902
35.2852,158.132
35.3108,157.261
35.3365,158.102
35.3622,157.764
35.3878,157.815
35.4135,156.836
35.4392,158.819
35.4648,157.572
35.4905,158.326
35.5162,157.664
35.5418,158.633
35.5675,156.902
35.5931,159.02
35.6188,156.764
35.6445,159.165
35.6701,157.292
35.6958,158.783
35.7215,157.657
35.7471,158.918
35.7728,157.333
35.7985,158.998
35.8241,157.734
35.8498,158.764
35.8755,158.246
35.9011,158.62
35.9268,157.446
35.9525,158.941
35.9781,157.554
36.0038,158.628
36.0295,157.952
36.0551,158.299
36.0808,157.913
36.1065,158.004
36.1321,158.819
36.1578,158.056
36.1834,158.068
36.2091,158.086
36.2348,158.104
36.2604,158.09
36.2861,158.457
36.3118,157.424
36.3374,159.145
36.3631,157.474
36.3887,158.866
36.4144,157.635
36.4401,158.462
36.4657,157.373
36.4914,158.614
36.5171,157.164
36.5427,159.501
36.5684,157.116
36.5941,159.448
36.6197,157.406
36.6454,159.171
36.6711,157.496
36.6967,158.801
36.7224,157.972
36.7481,159.363
36.7737,157.686
36.7994,159.419
36.825,157.625
36.8507,159.14
36.8764,158.095
36.902,158.299
36.9277,158.151
36.9534,158.765
36.979,158.549
37.0047,158.333
37.0304,158.023
37.056,159.088
37.0817,158.447
37.1074,158.211
37.133,159.07
37.1587,158.144
37.1844,158.181
37.21,157.613
37.2357,158.887
37.2613,158.056
37.287,159.179
37.3127,157.442
37.3383,159.456
37.364,157.553
37.3896,158.471
37.4153,157.614
37.441,156.2594
37.4666,157.2654
37.4923,156.8086
37.5179,157.181
37.5436,158.252
37.5693,157.7784
37.5949,157.999
37.6206,157.135
37.6463,158.325
37.6719,157.323
37.6976,158.34
37.7233,157.034
37.7489,158.951
37.7746,156.872
37.8003,158.134
37.8259,157.428
37.8516,158.203
37.8773,157.919
37.9029,157.603
37.9286,157.125
37.9543,158.029
37.9799,157.958
38.0056,157.415
38.0313,158.096
38.0569,157.847
38.0826,157.483
38.1083,157.426
38.1339,158.243
38.1596,158.236
38.1853,158.541
38.211,157.132
38.2366,158.899
38.2623,157.467
38.288,158.71
38.3136,157.462
38.3393,158.75
38.365,157.822
38.3907,158.496
38.4163,157.229
38.442,159.149
38.4676,157.016
38.4933,159.359
38.519,157.469
38.5447,159.408
38.5703,157.84
38.596,158.411
38.6217,157.509
38.6473,159.025
38.673,157.045
38.6987,158.334
38.7243,157.96
38.75,158.738
38.7757,157.727
38.8013,158.337
38.827,157.518
38.8527,158.963
38.8783,157.942
38.904,158.03
38.9297,158.406
38.9553,158.145
38.981,158.657
39.0067,157.981
39.0323,157.66
39.058,157.678
39.0837,158.727
39.1093,157.553
39.135,158.886
39.1607,158.298
39.1863,159.083
39.212,158.161
39.2377,159.147
39.2633,157.803
39.289,159.093
39.3147,156.939
39.3403,159.53
39.366,157.627
39.3917,158.818
39.4173,157.819
39.443,159.194
39.4687,157.658
39.4943,158.941
39.52,157.102
39.5457,159.637
