时间(s),电流(mA)
35.1712,158.906
35.1969,157.187
35.2225,158.888
35.2482,157.76
35.2739,158.222
35.2996,157.302
35.3252,158.297
35.3509,157.264
35.3766,158.753
35.4023,157.54
35.4279,158.329
35.4536,157.739
35.4793,157.662
35.505,157.41
35.5306,158.221
35.5563,158.176
35.582,157.672
35.6077,157.96
35.6334,157.464
35.659,158.316
35.6847,157.748
35.7104,158.299
35.7361,158.437
35.7617,158.472
35.7874,157.347
35.8131,159.267
35.8388,157.129
35.8644,158.062
35.8901,157.251
35.9158,159.329
35.9415,157.451
35.9671,159.354
35.9928,157.377
36.0185,158.833
36.0442,157.193
36.0698,158.736
36.0955,157.758
36.1212,159.013
36.1469,157.151
36.1725,158.838
36.1982,157.951
36.2239,158.58
36.2496,157.456
36.2752,158.695
36.3009,157.429
36.3266,158.971
36.3522,157.573
36.3779,158.364
36.4036,158.488
36.4292,158.846
36.4549,158.766
36.4806,158.154
36.5062,158.32
36.5319,158.511
36.5576,158.143
36.5833,158.385
36.6089,159.073
36.6346,158.467
36.6603,159.389
36.6859,157.453
36.7116,159.441
36.7373,158.148
36.763,158.546
36.7886,157.034
36.8143,159.511
36.84,157.761
36.8657,158.692
36.8913,157.257
36.917,159.007
36.9427,157.312
36.9683,159.06
36.994,157.693
37.0197,156.39759999999998
37.0454,157.59499999999997
37.0711,156.575
37.0967,157.612
37.1224,157.719
37.1481,156.54
37.1738,158.374
37.1994,156.838
37.2251,158.496
37.2508,157.748
37.2764,157.795
37.3021,157.541
37.3278,158.471
37.3535,157.456
37.3791,158.13
37.4048,157.526
37.4305,158.433
37.4562,158.002
37.4818,157.409
37.5075,157.406
37.5332,157.191
37.5589,158.118
37.5845,157.839
37.6102,158.507
37.6359,157.823
37.6616,158.132
37.6873,157.234
37.7129,159.138
37.7386,157.283
37.7643,159.049
37.79,156.919
37.8156,159.169
37.8413,158.219
37.867,158.644
37.8927,157.56
37.9183,159.352
37.944,157.002
37.9697,159.114
37.9953,157.077
38.021,159.334
38.0467,157.836
38.0724,158.661
38.098,157.919
38.1237,158.688
38.1494,157.164
38.1751,158.613
38.2007,158.25
38.2264,158.566
38.2521,158.137
38.2778,158.424
38.3035,158.083
38.3291,158.9
38.3548,157.921
38.3805,158.597
38.4062,159.172
38.4318,158.578
38.4575,159.07
38.4832,157.637
38.5089,158.023
38.5345,157.868
38.5602,159.249
38.5859,157.636
38.586,159.281
