时间(s),电流(mA)
33.0879,157.731
33.1136,158.605
33.1392,158.253
33.1649,158.397
33.1906,157.47
33.2162,158.903
33.2419,157.832
33.2676,158.849
33.2933,158.034
33.3189,158.823
33.3446,158.055
33.3703,159.709
33.396,156.808
33.4216,158.612
33.4473,157.86
33.473,159.414
33.4986,157.103
33.5243,158.606
33.55,157.75
33.5757,159.146
33.6013,157.611
33.627,159.351
33.6527,157.239
33.6783,158.586
33.704,157.68
33.7297,158.184
33.7553,157.565
33.781,157.169
33.8067,157.018
33.8324,157.774
33.858,157.403
33.8837,157.634
33.9094,157.686
33.9351,157.838
33.9607,157.472
33.9864,157.861
34.0121,157.32
34.0377,157.23
34.0634,158.009
34.0891,157.687
34.1147,157.638
34.1404,157.542
34.1661,157.941
34.1917,157.29
34.2174,158.767
34.2431,156.936
34.2688,158.233
34.2944,157.391
34.3201,158.853
34.3458,156.989
34.3714,158.844
34.3971,157.046
34.4228,158.839
34.4485,157.347
34.4741,158.675
34.4998,157.188
34.5255,159.084
34.5512,157.55
34.5769,159.129
34.6025,158.588
34.6282,158.695
34.6539,157.717
34.6796,158.724
34.7052,157.263
34.7309,158.985
34.7566,157.374
34.7822,158.159
34.8079,158.016
34.8336,157.984
34.8593,158.302
34.8849,158.195
34.9106,157.777
34.9363,157.771
34.9619,158.678
34.9876,157.598
35.0133,158.573
35.039,158.037
35.0646,158.121
35.0903,157.53
35.116,159.193
35.1417,157.627
35.1673,158.557
35.193,157.862
35.2187,158.812
35.2444,157.921
35.27,159.689
35.2957,157.476
35.3214,159.513
35.3471,157.031
35.3727,158.723
35.3984,157.321
35.4241,159.441
35.4497,157.18
35.4754,159.338
35.5011,157.69
35.5267,158.871
35.5524,158.097
35.5781,158.756
35.6037,158.133
35.6294,159.037
35.6551,157.373
35.6807,158.956
35.7064,158.025
35.7321,158.212
35.7577,157.942
35.7834,158.628
35.8091,157.715
35.8347,157.618
35.8604,157.631
35.8861,157.796
35.9117,158.921
35.9374,157.529
35.9631,158.555
35.9888,158.126
36.0144,158.479
36.0401,157.486
36.0658,159.222
36.0914,157.626
36.1171,158.966
36.1428,157.771
36.1685,158.69
36.1942,157.489
36.2198,156.3406
36.2455,157.4222
36.2712,157.0038
36.2969,157.38
36.3225,158.289
36.3482,157.135
36.3739,158.09
36.3996,157.059
36.4252,158.108
36.4509,157.027
36.4766,159.09
36.5022,157.941
36.5279,158.876
36.5536,157.044
36.5793,158.458
36.6049,157.767
36.6306,157.704
36.6563,157.665
36.682,158.303
36.7076,157.365
36.7333,158.061
36.759,157.399
36.7847,157.592
36.8103,158.173
36.836,158.457
36.8617,157.945
36.8874,157.802
36.913,158.126
36.9387,157.25
36.9644,157.761
36.9901,157.0
37.0157,158.787
37.0414,157.595
37.0671,158.332
37.0928,157.203
37.1184,159.112
37.1441,157.082
37.1698,158.579
37.1955,157.449
37.2212,158.576
37.2468,157.581
37.2725,158.871
37.2982,156.999
37.3239,159.116
37.3495,156.942
37.3752,158.461
37.4009,157.503
37.4266,159.383
37.4522,157.339
37.4779,158.842
37.5036,157.489
37.5293,158.596
37.5549,157.863
37.5806,158.027
37.6063,158.054
37.632,158.2
37.6576,157.254
37.6833,157.914
37.709,158.347
37.7347,157.861
37.7604,158.201
37.786,158.566
37.8117,158.531
37.8374,158.391
37.8631,158.52
37.8887,157.6
37.9144,159.136
37.9401,157.325
37.9658,158.779
37.9914,157.421
38.0171,158.755
38.0428,157.805
38.0685,158.71
38.0941,156.931
38.1198,159.069
38.1455,157.836
38.1712,158.697
38.1969,157.758
38.2225,159.027
38.2482,157.168
38.2739,159.135
38.2996,157.276
38.3253,158.483
38.3509,157.781
38.3766,159.349
38.4023,157.204
38.4279,158.318
38.4536,157.033
38.4793,158.659
38.5049,158.146
38.5306,158.367
38.5563,158.171
38.5819,158.451
38.6076,158.029
38.6333,158.768
38.659,158.15
38.6847,158.521
38.7103,158.488
38.736,156.88420000000002
38.7617,157.1644
38.7874,157.52
38.813,157.317
38.8387,156.789
38.8644,158.066
38.8901,157.048
38.9157,158.254
38.9414,156.834
38.9671,158.294
38.9927,157.499
39.0184,158.39
39.0441,157.352
39.0698,158.621
39.0954,156.751
39.1211,158.764
39.1468,156.96
39.1725,158.919
39.1981,157.287
39.2238,158.288
39.2495,157.452
39.2752,158.673
39.3008,157.249
39.3265,158.656
39.3522,156.922
39.3779,158.936
39.4035,157.697
39.4292,158.196
39.4549,157.467
39.4806,158.809
39.5063,157.547
39.5319,157.682
39.5576,157.41
39.5833,157.692
39.609,158.446
39.6347,158.156
39.6603,158.307
39.686,158.56
39.7117,158.811
39.7374,158.187
39.763,158.549
39.7887,157.876
39.8144,158.951
39.84,157.106
39.8657,159.069
39.8914,157.677
39.9171,158.555
39.9427,156.948
39.9684,159.452
39.9941,157.553
40.0198,158.997
40.0454,157.541
40.0711,158.677
